age,married,ind,baplus,topincome
31,0,7860,0,0
48,1,7860,0,0
62,1,3580,1,0
30,0,9370,1,0
50,1,7380,1,0
40,1,7290,0,0
35,1,3390,0,0
44,0,7270,1,0
45,1,4795,0,0
37,1,7280,0,0
52,1,7860,1,0
29,0,8191,0,0
32,1,9680,0,0
55,1,8660,0,0
34,1,6490,0,0
42,1,7870,1,0
55,1,2780,0,0
67,1,7870,1,0
38,1,7860,1,0
36,1,9470,0,0
46,1,9380,0,0
35,1,3580,1,0
55,1,7280,0,0
29,1,7290,1,0
54,1,2870,1,0
62,0,7380,0,0
45,1,3960,1,0
40,0,8191,0,0
66,0,2880,0,0
61,1,3590,0,0
38,1,7380,0,0
33,0,7870,1,0
55,0,7860,0,0
42,1,7570,1,0
52,1,3970,0,0
26,0,7071,1,0
54,1,3580,1,0
55,0,7870,1,0
53,1,2190,1,0
52,0,6490,1,0
49,1,1090,0,0
63,1,3390,1,0
41,1,7390,1,0
42,1,5593,0,0
53,1,7460,0,0
46,1,8191,1,0
59,1,7390,1,0
49,1,7380,1,0
60,1,9470,1,0
36,1,7370,0,0
31,0,7380,0,0
52,0,9170,1,0
31,1,7380,0,0
31,0,770,0,0
32,0,7270,1,0
34,0,7470,0,0
61,1,7290,0,0
49,0,7380,0,0
37,1,8561,1,0
57,1,4470,0,0
28,1,7860,0,0
58,1,670,1,0
44,1,9170,0,0
43,1,7870,0,0
30,1,6672,1,0
54,1,7290,0,0
40,1,7860,1,0
37,1,2070,0,0
33,1,4265,0,0
39,1,9570,1,0
63,1,4990,0,0
62,1,7870,0,0
41,1,6992,0,0
29,0,6190,0,0
49,1,7390,0,0
48,1,9470,1,0
42,1,8870,0,0
31,1,7290,0,0
60,1,3580,0,0
52,1,7670,0,0
67,1,7870,1,0
57,1,8080,1,0
54,0,7870,1,0
51,0,6870,0,0
37,1,7380,1,0
30,0,3390,0,0
57,1,6190,0,0
32,0,7870,1,0
36,0,7380,1,0
61,1,4680,0,0
31,1,4470,1,0
34,1,7380,1,0
28,0,7280,0,0
70,0,7870,1,0
29,0,9690,0,0
28,0,4870,0,0
57,1,9470,1,0
59,0,3960,1,0
37,1,7870,1,0
25,0,3690,0,0
32,0,7380,0,0
34,1,6870,1,0
31,0,7860,0,0
46,1,4195,1,0
47,1,9160,0,0
32,1,7390,0,0
36,0,7490,1,0
29,1,9470,1,0
50,1,7380,0,0
58,1,4195,0,0
28,0,4195,0,0
36,1,6670,0,0
63,0,3580,1,0
65,1,7870,0,0
48,1,770,0,0
38,1,7460,0,0
38,0,8090,1,0
54,1,6180,0,0
36,1,7860,0,0
57,1,7390,1,0
56,1,6970,1,0
48,0,8680,0,0
28,0,8660,1,0
54,0,7970,1,0
51,1,7280,1,0
44,1,4470,0,0
41,1,7870,1,0
28,1,2390,0,0
42,0,7860,0,0
36,0,4170,0,0
28,0,3580,0,0
36,1,8191,0,0
37,0,4195,0,0
30,0,6380,0,0
33,0,5295,1,0
61,0,9470,0,0
60,1,770,0,0
45,1,7580,0,0
53,1,7860,1,0
28,0,8590,0,0
41,1,7860,1,0
27,1,3580,1,0
33,0,7071,0,0
26,0,7570,1,0
52,1,3960,1,0
36,1,4380,1,0
30,1,7860,0,0
41,1,3390,0,0
53,1,9370,0,0
61,1,7860,0,0
37,1,7870,1,0
62,0,2290,0,0
38,1,7860,0,0
55,0,9570,0,0
37,1,370,1,0
30,1,8180,0,0
47,1,3365,0,0
37,1,6672,0,0
44,1,7470,0,0
56,1,7860,0,0
65,1,6490,1,0
43,0,2190,1,0
31,0,7860,1,0
42,0,4170,0,0
33,0,3390,1,0
69,1,7270,1,0
58,1,6570,0,0
26,0,4880,0,0
39,1,6890,1,0
36,0,7270,1,0
47,1,8680,1,0
63,1,3580,1,0
41,1,9690,1,0
29,0,7860,0,0
37,0,7870,1,0
47,0,770,0,0
64,1,4590,1,0
46,1,3580,1,0
61,1,7870,1,0
52,1,4270,0,0
55,1,7870,0,0
41,0,4670,1,0
31,1,8680,1,0
31,1,9170,1,0
41,0,7870,1,0
28,0,7380,0,0
54,0,4070,0,0
68,1,7680,0,0
60,1,9470,1,0
38,1,3291,0,0
49,1,770,0,0
39,0,6672,1,0
61,0,7290,0,0
43,0,8660,1,0
57,1,8680,0,0
45,0,6991,0,0
64,1,7870,1,0
49,0,770,0,0
59,1,3380,0,0
36,1,7890,1,0
34,1,490,0,0
41,1,9160,0,0
35,1,8090,1,0
32,0,9470,0,0
31,0,6890,0,0
59,0,7490,0,0
57,1,7390,1,0
55,0,7860,1,0
35,1,9690,1,0
48,1,3580,0,0
51,0,7860,0,0
33,1,770,0,0
39,0,7380,1,0
44,1,770,0,0
34,1,6570,0,0
40,1,7270,1,0
30,0,9370,0,0
33,0,9380,0,0
53,0,7380,0,0
30,1,7280,0,0
44,0,1090,0,0
46,0,6070,0,0
61,1,3365,1,0
30,1,9690,0,0
34,1,8680,1,0
28,0,8680,0,0
27,0,6570,0,0
52,1,9590,1,0
49,1,6695,0,0
63,1,6970,0,0
40,0,8370,0,0
38,0,6770,1,0
61,1,7870,1,0
39,1,7290,0,0
52,1,7380,0,0
62,1,3390,1,0
36,1,770,0,0
48,1,6991,0,0
58,1,7860,0,0
31,1,7860,1,0
32,0,7870,0,0
54,1,6680,0,0
44,0,170,0,0
43,1,6570,1,0
27,0,8770,0,0
61,1,7460,0,0
48,0,7380,0,0
45,1,4670,0,0
26,0,3570,0,0
33,0,7680,0,0
45,1,6672,0,0
42,1,8380,1,0
31,1,6490,0,0
47,1,8180,1,0
26,1,770,0,0
35,1,7890,0,0
33,0,8680,0,0
54,1,4090,0,0
35,0,6970,0,0
54,1,8660,0,0
41,1,7860,0,0
43,1,7860,1,0
42,1,7290,0,0
67,0,7380,0,0
59,1,7870,1,0
62,1,9590,1,0
32,0,6490,0,0
70,1,7970,1,0
29,0,8191,0,0
28,0,6672,1,0
57,1,7390,0,0
49,1,8170,0,0
31,0,7860,0,0
42,1,7860,0,0
51,1,7270,1,0
57,0,7870,0,0
55,1,9170,1,0
51,1,7270,1,0
70,0,7860,1,0
53,1,3390,0,0
36,0,3960,1,0
31,1,3590,1,0
61,0,7380,0,0
55,1,7860,0,0
35,0,5170,1,0
37,1,9470,0,0
41,1,7071,0,0
53,1,7860,1,0
35,1,7380,0,0
32,0,7380,0,0
56,0,770,1,0
45,1,9690,1,0
25,1,8680,0,0
58,1,4971,0,0
40,1,7870,1,0
36,1,8562,0,0
62,0,4870,1,0
57,1,8191,1,0
45,1,6390,1,0
70,1,7870,1,0
32,1,8180,1,0
47,1,9470,1,0
47,1,7460,0,0
31,0,4195,0,0
46,1,7870,1,0
48,0,6870,0,0
32,0,4870,0,0
63,0,6690,0,0
46,1,4090,1,0
50,0,570,0,0
34,1,770,0,0
41,1,8561,0,0
57,1,7580,0,0
61,1,9480,0,0
33,0,6570,0,0
60,1,3960,1,0
41,1,9470,0,0
49,1,7380,1,0
55,1,7870,1,0
50,1,6890,1,0
48,0,9160,1,0
32,1,770,0,0
52,1,7860,1,0
39,0,7460,0,0
39,1,7380,1,0
42,0,6890,0,0
47,0,6672,0,0
34,1,9570,1,0
31,1,7270,1,0
35,1,7470,0,0
25,0,7870,1,0
39,1,9170,1,0
50,1,770,0,0
34,0,5190,0,0
27,0,7890,0,0
26,0,6970,0,0
32,0,8180,0,0
51,1,7380,1,0
58,1,770,1,0
61,1,170,0,0
36,1,9470,0,0
25,0,7071,0,0
45,1,7870,0,0
43,0,7460,1,0
29,1,4470,0,0
48,1,9470,0,0
28,0,5080,0,0
40,1,6070,0,0
46,1,7860,1,0
34,1,7380,0,0
43,1,6695,0,0
33,1,8680,0,0
63,1,9570,0,0
35,0,5170,0,0
29,0,5275,0,0
25,0,9170,0,0
36,1,7270,1,0
48,1,3380,0,0
27,0,8563,1,0
53,1,7380,1,0
32,1,6570,0,0
41,1,7870,1,0
43,1,8080,1,0
35,0,6672,0,0
33,0,6570,0,0
36,0,9370,0,0
57,0,4795,0,0
32,0,7390,0,0
27,0,3980,0,0
25,0,4795,0,0
55,0,5070,0,0
50,0,1990,0,0
27,0,7470,0,0
30,0,3580,1,0
63,0,6680,0,0
54,1,6992,0,0
63,0,6370,0,0
31,1,5180,1,0
34,1,8191,1,0
40,1,7380,1,0
44,1,2280,0,0
39,0,9370,0,0
42,1,9470,1,0
46,1,6672,1,0
54,0,7071,0,0
30,0,3580,1,0
35,0,6180,1,0
38,1,9470,1,0
60,0,6970,1,0
53,1,9370,0,0
27,0,4195,0,0
60,1,7390,0,0
45,0,9470,0,0
50,0,4690,0,0
53,0,9370,0,0
29,0,4560,0,0
46,1,9470,0,0
66,1,3980,0,0
25,0,7580,0,0
58,1,2290,0,0
62,1,3390,0,0
39,1,7290,1,0
56,1,6380,0,0
35,1,4590,0,0
40,0,2390,0,0
25,0,9470,0,0
64,1,590,1,0
43,1,6290,0,0
51,1,7270,1,0
47,1,7270,1,0
55,1,3390,1,0
61,0,670,0,0
70,1,3095,0,0
46,1,770,0,0
47,1,6070,1,0
55,1,770,0,0
38,1,7460,0,0
57,1,3580,1,0
40,1,4770,1,0
31,0,7680,0,0
39,1,7380,0,0
45,1,7380,0,0
28,0,190,0,0
38,1,7870,0,0
40,1,7870,0,0
31,0,2290,0,0
29,0,7460,1,0
47,1,6970,1,0
53,1,9390,0,0
69,1,7380,0,0
26,1,9770,0,0
49,1,6890,0,0
66,1,7860,1,0
30,0,7460,1,0
63,1,3770,0,0
40,1,7181,0,0
28,1,7290,1,0
55,1,3580,0,0
53,1,9470,0,0
35,1,6380,0,0
52,1,170,0,0
58,1,7380,0,0
36,1,6680,0,0
51,0,8770,0,0
50,1,7860,0,0
36,0,6672,0,0
34,1,7580,0,0
25,1,6070,0,0
57,1,7290,0,0
52,0,770,0,0
30,0,3960,1,0
55,1,9370,1,0
28,0,6570,0,0
28,1,8680,0,0
60,0,7870,0,0
25,0,7690,0,0
27,0,9170,0,0
57,1,7860,1,0
32,1,7380,1,0
34,1,7870,1,0
52,1,2370,1,0
30,0,7690,0,0
48,0,4971,0,0
29,0,7860,1,0
53,1,9470,0,0
30,1,9160,1,0
65,1,7470,0,0
41,1,7860,1,0
63,1,770,1,0
43,1,3380,1,0
52,1,7072,0,0
25,0,4971,0,0
41,1,6570,0,0
68,1,6672,0,0
37,1,8680,0,0
48,1,9470,0,0
39,1,8191,1,0
52,1,6992,1,0
38,1,8191,1,0
55,1,9570,0,0
56,1,5295,0,0
62,0,3380,0,0
68,1,6070,0,0
53,1,6672,0,0
46,1,7460,1,0
48,1,3390,0,0
63,1,3095,1,0
37,1,3390,1,0
47,1,7380,1,0
42,1,7860,1,0
26,1,7380,1,0
44,1,8990,1,0
53,1,5593,0,0
33,1,8590,0,0
56,1,7870,1,0
48,1,7370,0,0
55,1,7380,1,0
42,1,7890,1,0
45,0,290,0,0
37,0,9370,0,0
25,0,8191,0,0
53,1,6290,0,0
56,1,6870,0,0
60,1,9470,1,0
27,0,2190,0,0
31,0,7290,0,0
65,1,7071,0,0
43,1,6870,0,0
51,1,7860,1,0
33,1,7860,0,0
55,1,7890,1,0
46,1,9370,1,0
62,0,7380,0,0
52,1,9470,1,0
48,1,4170,1,0
32,0,9170,0,0
25,0,9170,0,0
45,1,6695,0,0
46,0,7870,1,0
32,1,7890,1,0
31,1,770,1,0
53,0,7380,1,0
66,1,2370,1,0
30,1,3770,0,0
28,0,7380,0,0
34,1,7870,1,0
32,0,9470,0,0
29,0,9470,0,0
31,0,6570,0,0
28,1,7590,0,0
56,1,590,0,0
55,0,7970,0,0
66,0,1370,1,0
62,0,6190,1,0
47,0,570,0,0
39,1,7860,1,0
50,1,9160,1,0
43,0,7190,1,0
32,1,7270,0,0
34,1,7290,0,0
27,0,7380,0,0
43,1,3365,0,0
52,0,9170,0,0
35,1,7380,1,0
57,1,7380,1,0
59,1,7380,1,0
31,0,9170,0,0
26,0,7270,1,0
40,0,8370,1,0
29,0,4971,0,0
67,1,9370,1,0
29,0,7860,0,0
40,0,8090,1,0
46,1,8191,1,0
52,1,7390,1,0
57,1,7870,0,0
38,1,4670,0,0
35,0,6570,0,0
45,1,6695,0,0
42,1,7380,0,0
34,0,7870,1,0
61,1,9470,0,0
35,0,7870,0,0
35,0,9570,0,0
31,1,7380,0,0
58,0,7890,0,0
51,0,3990,0,0
55,0,3390,1,0
57,0,7071,0,0
38,1,4870,0,0
46,0,4270,0,0
42,1,6570,0,0
63,1,7290,1,0
50,0,8590,0,0
61,1,770,0,0
30,0,7870,0,0
34,1,6672,0,0
31,1,7380,1,0
39,0,7460,0,0
46,1,7860,1,0
41,0,9480,1,0
60,1,7860,0,0
50,0,9160,1,0
60,0,3690,0,0
46,1,2980,0,0
38,1,3580,1,0
58,1,3390,1,0
30,0,7380,0,0
50,1,4470,0,0
37,1,6070,1,0
53,1,6490,0,0
48,1,7860,1,0
66,0,6170,0,0
33,1,3580,0,0
39,1,7870,1,0
38,1,7860,0,0
37,0,6570,0,0
60,1,7071,0,0
62,1,6992,0,0
55,0,3580,0,0
59,0,7870,1,0
51,0,7970,1,0
51,1,4170,0,0
28,1,7280,0,0
65,1,3990,0,0
27,0,7071,0,0
27,0,7590,0,0
46,1,7460,1,0
30,0,6670,0,0
61,1,3580,1,0
35,1,3580,1,0
34,1,6970,0,0
51,1,7071,0,0
28,1,8180,1,0
25,0,6672,1,0
40,1,7380,0,0
52,0,9680,1,0
64,1,8290,1,0
34,1,7380,0,0
57,1,770,0,0
32,1,7380,0,0
36,1,9470,0,0
27,1,9680,0,0
46,0,6490,1,0
30,0,5593,0,0
58,1,7290,1,0
25,0,9470,0,0
50,1,3580,0,0
64,1,9370,0,0
55,0,6870,0,0
56,0,7390,0,0
57,1,770,0,0
33,1,3370,0,0
38,0,6672,0,0
35,1,7870,1,0
35,1,4870,0,0
25,0,2190,0,0
27,0,7290,0,0
37,1,7460,1,0
42,1,7071,0,0
36,1,4470,1,0
67,0,9170,1,0
62,1,7270,1,0
32,1,8590,0,0
55,1,7380,0,0
29,0,2890,0,0
53,1,7870,1,0
69,1,6570,0,0
42,1,7380,0,0
43,1,6690,0,0
58,1,5381,0,0
33,1,8680,0,0
37,1,7071,1,0
55,1,8290,1,0
39,1,9370,0,0
45,1,7470,1,0
31,1,8191,0,0
39,1,3570,0,0
51,0,8680,0,0
46,0,2980,0,0
30,0,7870,0,0
25,0,6570,0,0
27,1,4590,0,0
33,1,7280,1,0
30,0,770,0,0
43,0,7380,0,0
38,1,9470,0,0
42,1,6970,1,0
38,0,8090,1,0
63,1,3580,0,0
66,1,9160,1,0
61,1,180,0,0
70,1,9590,1,0
52,1,3580,0,0
42,0,9370,1,0
52,0,4870,0,0
27,0,8690,0,0
54,1,9470,1,0
57,1,6490,1,0
25,0,280,0,0
56,1,8191,1,0
57,1,8180,0,0
27,0,7290,0,0
43,1,6672,1,0
61,1,3365,0,0
27,1,4770,0,0
30,1,4870,0,0
40,1,770,0,0
59,0,9480,0,0
43,1,9680,1,0
40,1,9570,0,0
42,1,9480,1,0
41,0,7290,0,0
53,1,9160,1,0
69,1,7870,1,0
57,1,7290,0,0
26,0,7290,0,0
25,0,8562,0,0
47,0,7670,0,0
29,1,9470,0,0
34,0,7380,0,0
37,1,770,0,0
67,1,6180,1,0
36,1,7860,1,0
69,1,180,0,0
48,1,5090,0,0
68,0,7870,1,0
48,1,7890,1,0
33,1,7270,1,0
38,1,770,0,0
65,1,470,0,0
41,1,9390,0,0
33,1,6380,1,0
48,1,6690,0,0
36,1,9170,0,0
48,1,8590,1,0
30,0,7870,0,0
29,1,7071,0,0
33,0,4490,0,0
61,1,9470,0,0
63,0,7860,0,0
55,0,8570,0,0
60,1,8191,1,0
30,1,7780,0,0
53,1,7860,1,0
45,1,6290,0,0
27,0,3370,0,0
25,0,6672,0,0
29,0,6570,0,0
30,0,7860,1,0
65,1,7390,1,0
63,0,7860,1,0
50,1,7270,1,0
47,1,8180,0,0
65,1,1370,0,0
45,0,6880,0,0
45,1,7290,0,0
25,0,8590,0,0
33,0,5170,0,0
65,1,9470,0,0
30,1,7370,0,0
36,1,5570,0,0
62,1,6970,0,0
54,0,9470,0,0
58,1,7380,0,0
33,0,7860,0,0
39,0,9470,0,0
30,1,9470,0,0
47,1,9370,0,0
35,1,9160,0,0
45,1,7380,0,0
36,0,7071,1,0
60,0,6970,1,0
35,1,3960,1,0
37,1,3390,0,0
28,0,7370,0,0
60,0,9470,0,0
44,1,7860,1,0
40,1,8570,1,0
53,1,7570,0,0
46,1,7380,0,0
47,1,8590,0,0
30,1,3580,0,0
56,1,6680,0,0
32,1,7290,0,0
49,1,9160,0,0
30,0,770,0,0
26,0,770,0,0
29,1,7390,1,0
40,1,3580,0,0
55,1,7860,0,0
68,1,7770,0,0
49,1,5480,0,0
26,1,9170,0,0
31,1,8180,0,0
49,1,8563,0,0
35,1,3580,1,0
51,1,6970,1,0
60,1,8180,0,0
28,1,4560,0,0
35,0,6380,0,0
43,1,5593,1,0
54,1,2590,0,0
36,0,9570,1,0
25,0,7380,0,0
54,0,6680,0,0
63,0,8191,0,0
41,0,8680,0,0
65,1,4290,0,0
57,1,7860,0,0
41,1,3390,1,0
63,1,6890,0,0
55,1,4990,1,0
57,1,3390,1,0
47,1,8563,0,0
35,1,6670,0,0
34,0,6380,0,0
58,1,7670,0,0
55,1,9570,0,0
56,0,3570,1,0
37,0,7470,0,0
31,1,8191,0,0
26,0,7860,0,0
27,0,7860,0,0
48,1,6290,0,0
57,1,3960,0,0
51,1,4170,0,0
53,1,7860,1,0
66,1,8370,1,0
44,0,6970,0,0
35,0,9190,1,0
30,0,6680,0,0
28,1,7380,0,0
53,1,7870,1,0
37,0,7390,0,0
41,1,3960,1,0
26,1,9470,0,0
61,1,3380,1,0
49,1,4270,0,0
56,1,4590,0,0
54,1,670,0,0
44,1,3380,1,0
32,1,6380,0,0
43,0,7860,1,0
52,1,3390,1,0
65,1,7870,1,0
33,0,9170,1,0
68,1,4971,0,0
62,1,7380,1,0
54,1,570,0,0
25,0,6570,0,0
30,0,6570,0,0
39,0,6695,0,0
49,0,8290,1,0
48,0,7290,1,0
38,1,8590,0,0
34,0,770,0,0
68,1,4971,0,0
39,1,3580,0,0
28,1,6992,0,0
29,1,6991,0,0
53,0,8090,1,0
63,0,7270,1,0
53,1,6680,0,0
42,1,9370,0,0
26,0,8563,0,0
59,0,7870,1,0
55,0,7870,1,0
29,0,8090,1,0
27,0,7380,0,0
25,0,9370,0,0
31,1,8660,0,0
43,1,6570,0,0
51,1,770,0,0
57,1,7290,0,0
44,1,7370,1,0
36,1,7380,0,0
39,0,8680,0,0
31,0,7870,0,0
41,1,4795,0,0
55,1,8590,0,0
28,0,7860,0,0
68,0,9490,0,0
53,0,4470,0,0
56,0,2170,1,0
59,1,3960,0,0
59,1,7290,1,0
42,1,4990,1,0
49,1,3390,0,0
45,1,6570,1,0
36,1,8563,0,0
25,1,3365,0,0
33,0,6490,1,0
32,1,7290,0,0
29,1,8191,1,0
25,0,5391,0,0
53,1,7860,1,0
57,1,7470,0,0
61,1,9170,0,0
58,1,7380,1,0
32,1,7870,0,0
62,1,7380,1,0
42,0,8090,0,0
28,0,7270,0,0
46,1,6570,0,0
33,1,7390,0,0
44,0,7380,0,0
39,1,7870,0,0
53,1,6970,1,0
29,0,7390,0,0
66,1,8370,1,0
33,1,7280,0,0
64,1,8170,0,0
32,1,6570,0,0
30,0,7390,0,0
55,0,7860,1,0
48,1,6490,1,0
44,1,7570,0,0
43,0,9370,0,0
46,1,9570,1,0
42,1,6480,0,0
32,0,5580,0,0
53,1,5593,0,0
58,1,8470,0,0
28,0,9190,0,0
63,1,7460,1,0
36,0,7870,1,0
50,1,3390,1,0
30,0,7380,1,0
40,1,6690,0,0
44,1,8080,0,0
57,1,3095,0,0
56,1,9160,0,0
65,1,7290,0,0
70,1,9370,0,0
58,1,7860,0,0
46,1,7290,1,0
43,1,6991,0,0
55,1,7860,1,0
63,1,6090,0,0
31,0,8680,0,0
59,0,2670,0,0
32,1,7270,1,0
32,1,7570,1,0
60,0,7390,0,0
38,1,1280,0,0
26,0,9690,0,0
45,0,7380,1,0
40,1,770,0,0
36,1,7860,0,0
65,1,9160,1,0
61,0,3490,0,0
31,1,9470,0,0
59,0,7870,1,0
32,0,7870,1,0
41,1,170,1,0
50,0,6690,1,0
29,0,7860,1,0
59,1,3390,1,0
37,0,6890,0,0
37,1,4380,1,0
59,0,770,0,0
58,0,3390,0,0
63,1,7870,1,0
47,1,7970,1,0
48,1,6570,0,0
51,1,6890,1,0
49,1,4870,0,0
44,1,7380,0,0
41,1,180,0,0
37,1,9470,0,0
55,1,6070,1,0
70,1,5580,1,0
63,0,770,0,0
32,0,5790,1,0
48,1,2890,0,0
69,1,7980,1,0
33,0,5593,1,0
56,1,8191,1,0
61,1,1370,1,0
62,1,7870,0,0
26,0,9170,0,0
32,1,9680,1,0
61,1,9170,0,0
41,1,9470,0,0
41,0,9470,0,0
49,0,7460,1,0
48,1,3390,0,0
63,1,7280,0,0
26,0,7870,0,0
47,1,7890,1,0
66,1,8191,0,0
41,0,7890,0,0
38,0,6570,0,0
53,0,9170,0,0
37,0,7071,0,0
66,1,8170,0,0
60,1,9470,1,0
49,1,6695,0,0
62,1,7860,1,0
35,0,8660,0,0
50,0,7860,1,0
26,1,7270,0,0
33,1,4270,0,0
27,1,7870,1,0
58,1,2070,1,0
35,1,6070,0,0
44,1,3960,0,0
50,1,5480,1,0
47,1,6480,0,0
39,1,7790,1,0
38,0,3580,0,0
39,0,7290,1,0
51,1,7380,0,0
45,1,7970,1,0
54,1,7860,1,0
69,1,7380,1,0
52,0,7860,0,0
28,0,7870,0,0
70,1,7870,0,0
47,1,7071,0,0
59,1,7860,0,0
33,0,6670,0,0
50,1,8680,0,0
32,0,7380,0,0
67,0,5370,1,0
27,0,8090,1,0
33,0,8090,1,0
41,0,8191,0,0
44,1,7860,0,0
27,1,8680,0,0
28,0,8191,1,0
63,1,6695,1,0
40,1,7870,1,0
61,1,3390,0,0
49,1,3365,0,0
27,0,6991,1,0
38,0,8561,0,0
54,0,8090,1,0
30,0,7270,0,0
50,1,8191,0,0
35,1,6672,0,0
45,1,4770,0,0
50,1,8191,0,0
29,0,6490,0,0
40,1,9170,1,0
60,0,7860,0,0
41,1,770,0,0
62,1,8170,1,0
56,1,4670,1,0
42,1,9470,0,0
50,1,6670,1,0
35,1,5790,1,0
38,1,7860,1,0
41,1,8370,0,0
42,1,4470,0,0
60,1,3580,0,0
48,1,6380,1,0
44,1,6690,1,0
53,1,8370,1,0
45,1,2190,0,0
30,0,8590,0,0
26,0,670,1,0
47,0,9570,1,0
64,1,290,0,0
35,1,3570,0,0
30,1,9160,1,0
35,1,7460,1,0
53,1,4560,0,0
42,1,6991,0,0
43,0,8680,0,0
39,0,8180,0,0
31,1,7270,1,0
53,0,290,0,0
44,0,6870,1,0
31,1,7290,0,0
57,0,7290,0,0
49,0,8191,1,0
33,0,8191,0,0
53,1,7860,1,0
60,0,6991,0,0
26,0,3390,1,0
53,1,3390,1,0
41,1,9470,0,0
28,0,3570,1,0
63,0,1280,0,0
51,1,6590,1,0
58,1,6190,0,0
55,0,7380,0,0
59,1,7890,1,0
36,1,9080,0,0
58,1,6070,0,0
43,1,6670,1,0
42,1,770,0,0
42,0,4795,0,0
51,1,7860,0,0
42,1,7590,1,0
43,1,6890,1,0
43,0,1370,0,0
57,1,9470,0,0
37,1,7380,1,0
70,1,4870,0,0
66,0,1090,0,0
39,1,9470,1,0
54,1,7870,1,0
36,1,8191,0,0
40,1,9470,0,0
58,0,7870,1,0
56,1,7380,0,0
39,1,7380,0,0
56,0,6991,1,0
53,1,8680,0,0
39,0,7870,1,0
36,0,3390,1,0
29,0,7080,0,0
43,1,7270,1,0
48,1,4690,0,0
56,1,9390,0,0
56,1,6570,0,0
48,1,6490,1,0
63,1,2880,0,0
54,0,6490,0,0
30,0,8590,0,0
33,0,5593,0,0
43,1,8590,0,0
60,1,8090,1,0
45,0,9490,1,0
56,1,7670,0,0
39,1,9470,1,0
57,1,3390,1,0
66,0,7790,0,0
58,1,3490,1,0
35,1,9590,1,0
46,1,7280,0,0
28,0,3960,0,0
38,1,2190,1,0
32,1,7380,0,0
31,1,8090,0,0
67,1,8680,0,0
62,0,3580,1,0
35,0,9470,0,0
44,1,9590,0,0
59,1,6470,1,0
26,0,3370,0,0
33,0,7270,1,0
54,1,9370,1,0
42,0,6570,0,0
26,0,4770,0,0
37,1,370,1,0
59,1,6680,0,0
41,1,8570,0,0
32,1,7870,1,0
31,0,4380,0,0
36,0,770,0,0
33,0,6490,0,0
44,0,2190,0,0
46,0,6570,0,0
35,1,7860,0,0
37,1,3370,0,0
63,1,6991,1,0
34,0,4770,0,0
66,1,7860,1,0
35,1,8191,1,0
37,0,7870,1,0
30,1,6991,0,0
64,1,3960,0,0
37,1,7380,1,0
61,1,4195,0,0
30,0,6570,0,0
47,1,7071,1,0
54,1,6180,1,0
44,1,6490,1,0
37,1,7870,1,0
52,0,7290,0,0
26,0,7870,0,0
52,1,9470,0,0
30,0,7860,0,0
37,1,9470,0,0
50,0,3291,0,0
68,1,6670,0,0
50,1,3580,0,0
45,1,7860,1,0
26,0,7490,1,0
33,1,9370,1,0
48,1,3390,1,0
42,1,7870,1,0
44,1,6490,0,0
31,1,9770,0,0
43,1,6970,0,0
42,1,3291,0,0
55,0,6970,0,0
30,0,7790,0,0
60,1,8570,0,0
59,1,9380,1,0
34,1,7380,1,0
31,1,7390,0,0
42,1,9470,0,0
46,1,7071,0,0
32,1,7290,0,0
42,1,9480,0,0
33,1,6170,0,0
64,0,7860,0,0
38,1,7290,0,0
33,0,8590,0,0
49,1,7380,0,0
44,1,3365,1,0
49,0,3580,1,0
35,0,8191,0,0
31,0,4971,0,0
33,0,9470,0,0
51,1,6690,0,0
46,1,7860,1,0
64,1,8370,1,0
35,1,7470,1,0
35,0,7870,1,0
26,1,8191,1,0
65,1,3980,0,0
39,0,8370,1,0
50,1,8590,0,0
27,0,6570,0,0
27,0,6570,0,0
68,0,7460,1,0
66,1,1370,1,0
47,1,7870,1,0
54,1,9570,1,0
32,0,8191,1,0
70,1,7870,1,0
57,1,7290,0,0
34,1,7390,1,0
46,1,7290,0,0
45,1,7870,1,0
41,0,9470,0,0
61,1,7071,0,0
43,1,4580,0,0
32,1,7380,0,0
32,1,7870,0,0
43,1,7890,0,0
41,1,8290,0,0
30,0,7460,1,0
33,1,7860,1,0
34,0,4971,0,0
40,1,7860,0,0
36,0,4670,0,0
29,0,6180,1,0
35,1,2070,0,0
49,0,8090,1,0
33,0,7860,1,0
57,1,9370,0,0
41,0,6170,0,0
30,0,5080,0,0
36,0,7370,1,0
54,1,7380,1,0
46,0,7860,1,0
33,0,9470,0,0
55,0,9590,0,0
63,1,9490,0,0
36,0,8180,1,0
33,1,7270,1,0
41,1,6991,0,0
37,0,9160,0,0
39,1,770,0,0
38,1,9390,0,0
57,1,7860,1,0
41,1,9490,0,0
47,0,7590,0,0
46,1,1691,0,0
55,0,6290,0,0
28,0,5593,0,0
58,0,7790,0,0
48,1,6970,0,0
55,1,590,0,0
56,1,7072,0,0
29,0,7870,1,0
39,1,7970,1,0
58,0,8370,0,0
53,1,3580,0,0
60,1,9370,0,0
43,1,7380,1,0
41,1,7380,1,0
28,0,4880,0,0
47,1,7380,0,0
53,1,7860,1,0
52,1,7380,0,0
37,1,170,1,0
68,0,9480,0,0
33,1,7680,0,0
45,1,2190,0,0
41,1,6992,0,0
36,1,3895,0,0
56,0,7380,0,0
48,1,6680,0,0
52,1,7390,1,0
55,1,770,0,0
55,1,8680,0,0
30,1,170,0,0
29,0,8870,0,0
30,0,6390,0,0
